N,True Alpha,True Nu,True Tau,Est Alpha,Est Nu,Est Tau,Bias Alpha,Bias Nu,Bias Tau,SE Alpha,SE Nu,SE Tau
10,0.8830918180651398,1.2516666578165192,0.11017614826396788,1.709999956096085,0.23711310439672614,-0.45167877928162353,-0.8269081380309452,1.0145535534197931,0.5618549275455914,0.6837770687418048,1.029318912756729,0.3156809596072618
10,1.2643892004031665,0.5314415387592988,0.32266237123679264,1.9949007136981676,0.4247308448327556,-0.1949130267183391,-0.7305115132950011,0.1067106939265432,0.5175753979551317,0.5336470710565525,0.011387172198284383,0.267884292568413
10,1.7655780550387978,1.3659059458546672,0.3283916733407107,1.2157646646185167,1.80727687316114,0.5433177804169899,0.5498133904202811,-0.44137092730647276,-0.21492610707627918,0.30229476428544444,0.19480829547137565,0.04619323150296423
10,1.4204467128224987,1.2684578707147383,0.4137201799396655,1.1231498135925975,0.7543933382557028,0.5810804634117088,0.2972968992299012,0.5140645324590355,-0.16736028347204335,0.08838544629171403,0.26426234353232675,0.028009464483842707
10,1.0159950075422552,1.4479811423118423,0.27903431828110614,0.8074698760615102,2.72112166039364,0.35213930428319107,0.20852513148074503,-1.2731405180817976,-0.07310498600208493,0.043482730459062,1.6208867787815882,0.005344338978365033
10,1.098411191967815,0.5384903789801574,0.3742707995377822,0.0,1.0,0.8059774203028558,1.098411191967815,-0.4615096210198426,-0.4317066207650736,1.2065071466401562,0.21299113029387876,0.18637060641239908
10,1.4402220510887251,1.976051108250695,0.20551152943401543,1.3545719875301059,10.199168689848591,0.5842241519840939,0.08565006355861926,-8.223117581597895,-0.37871262255007854,0.007335933387595519,67.61966276078442,0.14342325047875826
10,1.4968491758975926,0.5441187022639418,0.30879275949176854,1.3889486644207854,0.9980879838704,0.4067642347873739,0.10790051147680724,-0.4539692816064582,-0.09797147529560535,0.01164252037695661,0.20608810864228377,0.009598409971597409
10,1.1526022034256855,0.5231758597321061,0.4754175371064069,0.0,1.0,0.8042656924697396,1.1526022034256855,-0.4768241402678939,-0.3288481553633327,1.3284918393417453,0.22736126074221613,0.10814110928586658
10,1.6527298671258925,1.226270094975316,0.11270479401373251,2.527103523861867,5.466933546797847,0.5325619936325542,-0.8743736567359746,-4.240663451822531,-0.4198571996188217,0.7645292915938399,17.983226511623386,0.17628006807175908
10,1.261243456474865,1.9444353846562181,0.2288513688667702,0.7304990390178656,3.00783947613577,0.4500807517352762,0.5307444174569993,-1.063404091479552,-0.22122938286850596,0.28168963666176955,1.1308282617754513,0.04894243984438
10,1.4114334448771242,1.816423845917457,0.2381874178192025,1.130993960662801,1.9427366747870265,0.37055972435997553,0.2804394842143232,-0.1263128288695694,-0.13237230654077303,0.07864630430639562,0.015954930737033125,0.017522427538924384
10,1.6068860814313695,1.8424424160263748,0.13914921859164897,1.7571589964692325,7.862411898147163,0.47608131442932267,-0.150272915037863,-6.019969482120787,-0.3369320958376737,0.02258194899397679,36.24003256566562,0.11352323720556733
10,0.5223426174942531,1.6036053338669631,0.3348894592383511,0.4076573887946133,2.0784547907623026,0.3659338537238509,0.11468522869963987,-0.4748494568953394,-0.031044394485499782,0.013152701681888701,0.2254820067137988,0.0009637544289713293
10,1.8377709140359109,1.56167224640043,0.43960332863940665,1.7090889323923395,8.08355117571763,0.8805743214445286,0.12868198164357136,-6.5218789293172,-0.440970992805122,0.016559052399716438,42.534904768671666,0.19445541649553494
10,1.7398681217659566,0.9324652795291497,0.45212306897257426,3.270453243550268,0.12397726170051225,-1.4892010707237515,-1.5305851217843112,0.8084880178286374,1.941324139696326,2.3426908150274945,0.6536528749724791,3.76873941536768
10,1.759301246487535,0.9754472713265494,0.41213389034875314,1.6372648455462462,0.8467125692132794,0.4989269061447932,0.12203640094128887,0.12873470211326998,-0.08679301579604004,0.014892883154703012,0.01657262352819236,0.007533027590971656
10,1.012186729904828,1.816485391827281,0.32373984558611046,0.6229733355209298,2.225285833441551,0.34746237759824783,0.3892133943838981,-0.40880044161426987,-0.023722532012137365,0.15148706636783582,0.16711780106402208,0.000562758525066882
10,0.8574557007618193,1.0070618837480518,0.32822193240282216,1.9965023517913612,0.20308671875192671,-0.4557490728950654,-1.1390466510295418,0.8039751649961251,0.7839710052978875,1.2974272732216148,0.6463760659305465,0.6146105371477805
10,1.8267145290404763,1.664246475437084,0.2988299753181688,0.8775222013763514,2.503895281928797,0.6960525436493017,0.9491923276641249,-0.8396488064917131,-0.3972225683311329,0.9009660748964394,0.7050101182429583,0.15778576879158154
10,1.8541637320462954,0.997848134649755,0.4959672413409897,1.094789175074837,2.006983200575442,1.197119532074281,0.7593745569714583,-1.009135065925687,-0.7011522907332912,0.5766497177755986,1.0183535812808406,0.49161453480054174
10,1.5993335694437012,0.8904370018935251,0.32526368809695483,1.2767412363573232,1.720962116696326,0.6385047797680242,0.322592333086378,-0.8305251148028009,-0.3132410916710694,0.10406581336611266,0.6897719663182056,0.0981199815112833
10,1.4320255222626375,0.9203872544317332,0.24223975202087705,1.0678997079997452,12.937084247277093,0.5968808180339701,0.36412581426289226,-12.016696992845361,-0.35464106601309303,0.13258760861261432,144.40100661785874,0.12577028570290302
10,0.5013846396762065,1.876378526075548,0.3012579108228015,0.6868641852658078,0.5903123644262647,0.2224257516528783,-0.18547954558960134,1.2860661616492832,0.0788321591699232,0.034402661832125,1.6539661721393202,0.0062145093193921065
10,1.1467169391882037,1.9288473652768208,0.1876637178764997,1.0615367257902988,0.798179448967889,0.10019247651623214,0.08518021339790494,1.1306679163089317,0.08747124136026757,0.007255668754512623,1.2784099369703814,0.007651218065106184
10,1.0563066781757953,1.3502482265802351,0.1335439772411287,0.6031980359554382,2.2982398404630557,0.32779692412471106,0.45310864222035707,-0.9479916138828206,-0.19425294688358236,0.20530744165477555,0.8986880999921548,0.037734207372955866
10,0.5493458797538004,1.215620766376739,0.4994870241897741,0.5337500184211812,1.587442243362293,0.5025183430027419,0.015595861332619254,-0.3718214769855539,-0.0030313188129678093,0.00024323089070628842,0.1382512107477188,9.188893745852568e-06
10,1.7101241157555696,0.9994167904312481,0.14119020203155924,1.709791275183044,1.2850825123725806,0.1854805950640318,0.0003328405725255834,-0.28566572194133255,-0.044290393032472564,1.1078284671915815e-07,0.08160490469226273,0.001961638914970894
10,1.8276512371860554,0.8964098104503493,0.1672439932937056,2.433982221134249,0.5695571295059214,-0.6309812351882923,-0.6063309839481936,0.3268526809444279,0.798225228481998,0.3676372620955846,0.10683267504055996,0.6371635153851378
10,1.823331168639763,1.1088107805103706,0.4518268742143554,4.22831747268189,3.26737654371416,0.5641975956038476,-2.4049863040421267,-2.1585657632037893,-0.11237072138949222,5.7839591226302085,4.659406154075557,0.012627179025594884
10,1.7389499543678997,0.9780690540482653,0.10245146533599253,2.0043115342352893,1.0962480310542133,0.06795935993323166,-0.2653615798673896,-0.11817897700594804,0.034492105402760875,0.070416768069717,0.013966270606172395,0.001189705335115166
10,0.780468834038176,1.9888562491559845,0.32121740644581664,0.3050287422613406,7.203335187426218,0.4630656627841501,0.47544009177683544,-5.214478938270233,-0.14184825633833348,0.2260432808687657,27.190790597663856,0.020120927826225564
10,1.7873079937094518,0.5335315723149391,0.35995146621685403,7.52927500055983,0.05385081283430561,-12.631652052174204,-5.741967006850378,0.4796807594806335,12.991603518391058,32.97018510775829,0.23009363101591734,168.78176197907092
10,1.2668346291864632,1.2767993158813356,0.45151697822603376,0.9304294327309006,2.361515628818536,0.7673142677139062,0.33640519645556255,-1.0847163129372006,-0.31579728948787245,0.11316845620230563,1.176609479552075,0.09972792804788712
10,1.4638690434797514,1.204050102394284,0.16464342832496726,0.8062327694732027,2.7252970287217786,0.5015119950893097,0.6576362740065488,-1.5212469263274946,-0.3368685667643424,0.4324854688892165,2.31419221086085,0.11348043127386222
10,0.5973238994190284,1.533944740461607,0.16702551616376554,0.5231691133355764,1.6195477057427285,0.16986839671055842,0.07415478608345205,-0.08560296528112166,-0.002842880546792881,0.005498932299082534,0.00732786766492092,8.08196980333339e-06
10,1.4182762429495295,0.5947740826364603,0.32662903828167866,2.527456532522279,0.3352363619425381,-0.7499874504156386,-1.1091802895727496,0.25953772069392217,1.0766164886973173,1.2302809147766887,0.06735982846299636,1.1591030637349407
10,1.7268143105737233,1.306724468023718,0.4111444927462973,2.0785976110334325,6.646552178258611,0.7462995276966987,-0.3517833004597093,-5.339827710234893,-0.33515503495040144,0.1237514904823261,28.513759974992418,0.11232889745260481
10,1.3633130882534195,1.9412429067395613,0.19820678994823854,0.8074032000639036,2.721346372864407,0.37277046004867753,0.5559098881895158,-0.7801034661248456,-0.174563670100439,0.30903580378687995,0.6085614178599982,0.0304724749189349
10,0.7327948571588081,1.1295449486497686,0.2658589922551955,0.6400309330637645,1.323837921864718,0.3215962216776005,0.09276392409504364,-0.19429297321494943,-0.055737229422405,0.008605145613511018,0.03774975944070506,0.0031066387436858097
10,1.9635522842536575,1.6211070130099603,0.36694435637233214,1.5311553477817446,1.4350098762768195,0.48091917793696315,0.4323969364719129,0.18609713673314077,-0.11397482156463101,0.18696711067029548,0.03463214430027329,0.012990259950689479
10,1.557892581523666,1.9992180526578884,0.14412525250643937,1.3587172217906867,1.020295452335284,0.03175350871912086,0.19917535973297928,0.9789226003226044,0.11237174378731851,0.039670823924761706,0.9582894574223694,0.012627408801802756
10,1.0408048065396625,0.9793879439371642,0.13407696628209084,1.1490616495546364,0.7373814204433302,-0.07997463584486295,-0.10825684301497396,0.242006523493834,0.2140516021269538,0.011719544059568716,0.05856715741357163,0.045818088373115726
10,0.9921874291766525,1.0622500450384638,0.4028615620087638,2.201544745946257,0.1841720034580284,-0.513031855342931,-1.2093573167696046,0.8780780415804353,0.9158934173516948,1.4625451196241777,0.7710210471057327,0.8388607519481659
10,0.6831178312885435,0.5813785557839439,0.4146069756036026,1.049328226422221,0.38640346134822273,0.279332564723059,-0.3662103951336775,0.1949750944357212,0.1352744108805436,0.13411005350396418,0.0380152874502184,0.01829916623907813
10,1.2149107403865171,0.8673019574417342,0.3407267490304372,0.6661786971030997,3.298250035181587,0.6388445806471427,0.5487320432834174,-2.4309480777398527,-0.29811783161670546,0.3011068553259943,5.909508556667085,0.08887424152784636
10,1.5302663894668882,1.7780740914510795,0.2217910274127419,0.6885238139904313,3.1912097216770214,0.40172756985038194,0.8417425754764569,-1.413135630225942,-0.17993654243764004,0.7085305633697387,1.99695230941407,0.03237715930441264
10,0.5496058943210427,1.6314385719300841,0.26446448773240927,0.9315120126076926,0.43527530628519484,0.1039190427914885,-0.3819061182866499,1.1961632656448893,0.16054544494092077,0.1458522831847766,1.4308065580782459,0.025774839891278222
10,0.987386079913837,0.8549818648488744,0.44793766076135577,0.6271585384612876,3.5034585602047232,0.560419140223305,0.3602275414525494,-2.648476695355849,-0.1124814794619492,0.1297638816209482,7.014428805843038,0.012652083221948898
10,1.0858689623022915,1.6588460231201687,0.27895848638103526,0.692123065782044,3.1746144491376915,0.5415516329870077,0.3937458965202475,-1.5157684260175228,-0.26259314660597244,0.15503583102653345,2.2975539213116387,0.06895516064442574
10,1.1659184644801306,1.959360042393557,0.49206894183832595,0.825572192672834,16.734464720322492,0.8230577741597254,0.3403462718072966,-14.775104677928935,-0.3309888323213994,0.11583558473312622,218.3037182437575,0.10955360712148346
10,1.913277975059921,1.418158689571913,0.36667255867693127,1.9622974188599944,7.040475853891598,0.8186947097110083,-0.0490194438000735,-5.622317164319686,-0.45202215103407706,0.0024029058704685647,31.61045029620375,0.20432402502547398
10,1.7253217284491285,0.8733876459167591,0.4636823030657953,1.5124160606209482,0.9166081244433916,0.6355060430220653,0.2129056678281802,-0.043220478526632466,-0.17182373995626998,0.04532882339336341,0.0018680097640710982,0.02952339761255989
10,0.7730849647253346,1.4513019331611265,0.2084306480336902,0.5968784190885884,2.322573106862017,0.3570407551771445,0.1762065456367462,-0.8712711737008902,-0.1486101071434543,0.03104874672523472,0.7591134581221268,0.022084963945188964
10,0.9138225242434312,1.9724777209118605,0.13837650829763903,0.5055542518682169,27.32745101307557,0.31289707707998177,0.40826827237521435,-25.35497329216371,-0.17452056878234273,0.1666829822282422,642.8746706463351,0.030457428928112422
10,1.6921131758562438,1.7455269823146575,0.4400718329459542,1.533587971504278,9.008617882413086,0.6852414994675482,0.15852520435196582,-7.263090900098428,-0.245169666521594,0.025130240414832524,52.75248942309259,0.060108165382309606
10,1.2580203643597214,1.5975959146059124,0.2883998920773886,0.6303899820872167,3.48549946760138,0.3810835345535776,0.6276303822725047,-1.8879035529954677,-0.09268364247618899,0.39391989675153033,3.564179825412911,0.008590257582654023
10,1.4696110748296023,1.795322427792899,0.47135767685515406,1.5131147721967508,9.13050899950094,0.8112771424058037,-0.04350369736714854,-7.335186571708041,-0.33991946555064967,0.001892571684612447,53.80496204176597,0.1155452430602393
10,0.5568751054637724,1.5366589664701251,0.4776766575121023,0.2554619436004297,8.600984909560442,0.5474522789026988,0.3014131618633427,-7.064325943090316,-0.06977562139059645,0.09084989414445764,49.90470103021889,0.004868637340443862
10,1.5530482990172478,0.8870858128672738,0.11692622827054802,3.4286475434522097,0.24712205643819043,-1.9868842802756064,-1.8755992444349618,0.6399637564290834,2.1038105085461543,3.5178725257249996,0.4095536095428232,4.426018655869228
10,0.7246020246834621,0.8026233000842866,0.2754769864656441,1.6077366022533268,0.2521952288722442,-0.1740475931038029,-0.8831345775698647,0.5504280712120424,0.449524579569447,0.7799266820995033,0.30297106157820924,0.20207234763708812
10,1.9527487854064074,0.8870213400291069,0.3704036218776561,1.701335614590705,1.2914693944905145,0.4387492802619414,0.25141317081570236,-0.4044480544614075,-0.0683456583842853,0.06320858245960553,0.16357822875761766,0.0046711290199814275
10,1.0406391612178887,1.812492572487149,0.17232959761609185,0.9939855131131446,1.3946816617000102,0.14228694399063738,0.04665364810474404,0.41781091078713883,0.03004265362545447,0.002176562881481287,0.17456595717277848,0.0009025610368590325
10,1.0702738526178956,0.7064997970144405,0.12987509562161012,1.1900864210668276,1.1648676486794605,0.007343536853336219,-0.11981256844893196,-0.4583678516650199,0.1225315587682739,0.014355051558330004,0.21010108744000572,0.01501398289418296
10,0.7680286013970141,0.9997676645692402,0.4243239745179098,0.5005484396677626,1.6927379903554483,0.5146895296259929,0.2674801617292515,-0.6929703257862081,-0.09036555510808308,0.07154563691870654,0.4802078724202434,0.008165933549992
10,1.5022035634678261,1.3332720409950183,0.38061334681836123,1.7530239523198106,7.880957808151301,0.7034172326135704,-0.25082038885198443,-6.547685767156283,-0.32280388579520913,0.06291086746386068,42.87218890542096,0.10420234868448643
10,1.4217399926169398,0.8874368730175515,0.4676292159573773,2.8729818975649293,0.2949183174886876,-1.0489822445624557,-1.4512419049479894,0.5925185555288639,1.516611460519833,2.1061030666770693,0.3510782386460114,2.3001103221801014
10,1.4333817129941606,0.9673104117256037,0.22475762464527826,1.5245809934857462,0.5557568534742012,0.22451609330195554,-0.09119928049158554,0.4115535582514025,0.00024153134332272064,0.008317308762182896,0.16937633130939056,5.833738980727795e-08
10,1.1659383550337166,0.693270389719608,0.16276057546774236,1.0067551989759276,13.722808250936245,0.5324139280793925,0.159183156057789,-13.029537861216637,-0.3696533526116501,0.025339277172518403,169.7688568768778,0.13664360109703294
10,1.405352395629116,1.4444299553761646,0.12732107115745195,0.7184589040417546,3.0582457069104954,0.4170034375747056,0.6868934915873615,-1.6138157515343308,-0.28968236641725364,0.4718226687850766,2.604401279900317,0.0839158734131
10,1.527102029443677,0.9687891022215915,0.19930968746077246,1.4404846589588012,1.525336020197354,0.3318932584779508,0.08661737048487583,-0.5565469179757625,-0.13258357101717835,0.007502568869714239,0.3097444719083201,0.017578403303667174
10,1.2788005759954264,0.5227467370121822,0.20771283505351718,0.7008373174326623,1.9780534309458642,0.4289147219049023,0.5779632585627641,-1.4553066939336818,-0.22120188685138514,0.3340415282484885,2.117917573408183,0.048930274746612996
10,1.897644792655297,1.4843607514039454,0.2295811649957297,1.7475801564652642,7.905507372147519,0.9700381370223092,0.15006463619003285,-6.421146620743574,-0.7404569720265796,0.022519395034846918,41.23112392508662,0.5482765274227708
10,1.9838596341232448,1.5795188543127385,0.47621657438607656,1.4976374735649647,0.925653162365453,0.6362928552160639,0.48622216055828016,0.6538656919472855,-0.16007628082998737,0.23641198941796196,0.42754034310570244,0.025624415684360982
10,1.2942240991920455,1.3183418014364405,0.47089679232631443,0.8996334056634163,0.9418246981713355,0.49488511751873776,0.3945906935286292,0.376517103265105,-0.023988325192423332,0.15570181541940456,0.14176512905114574,0.0005754397455374519
10,1.5413235808299444,0.8955720751935157,0.15168501752925567,2.9047628892058377,-0.13958730138621003,-1.3871679147449598,-1.3634393083758933,1.0351593765797258,1.5388529322742155,1.8589667476245344,1.0715549349209266,2.3680683471689514
10,1.7804640527635427,1.1782549948688743,0.1253757063159487,1.4739243271429765,0.9405454959025774,0.3586807067519315,0.3065397256205662,0.2377094989662969,-0.2333050004359828,0.09396660338353201,0.0565058058988079,0.05443122322843393
10,1.45523239219263,1.4830190875627034,0.2354365727422023,1.6819959410253138,8.213758154206602,0.6241556309430946,-0.2267635488326838,-6.730739066643898,-0.38871905820089225,0.05142170707919297,45.30284838324637,0.15110250620858867
10,0.7534850145863198,0.867209502221127,0.2757844847021468,1.6618498477542565,0.24398320149455147,-0.237952528502141,-0.9083648331679367,0.6232263007265756,0.5137370132042878,0.8251266701362134,0.388411021917332,0.2639257187360626
10,0.7193245369798914,1.2009156926838942,0.4293939208140517,0.7648232003391615,-1.1078359349385172,0.4388226376618902,-0.04549866335927011,2.3087516276224114,-0.009428716847838525,0.0020701283674801883,5.330334078049134,8.890070139671406e-05
10,1.5369293078880475,1.5663030557457058,0.14643480718302412,2.1133466518740365,6.537265162976123,0.4686378119813678,-0.576417343985989,-4.970962107230417,-0.32220300479834363,0.33225695444786196,24.710464271520664,0.10381477630108145
10,0.8137258565638734,1.259926292507961,0.3130666202261825,1.0699293381328667,0.7919184569108859,0.27587057821098404,-0.2562034815689933,0.46800783559707515,0.03719604201519844,0.0656402239680735,0.2190313341802589,0.0013835455415964076
10,1.031205100791146,1.4393692728969314,0.34575142715569984,0.5606796863052117,3.9188578975205677,0.4350488223883541,0.4705254144859343,-2.4794886246236363,-0.08929739523265423,0.2213941656771603,6.147863839638012,0.007974024795336859
10,0.8523432154063757,1.2877173314228378,0.44749220156801295,0.37577051026571534,3.689203775913928,0.5370862590179777,0.47657270514066036,-2.40148644449109,-0.08959405744996474,0.2271215432850868,5.767137143074457,0.008027095130347581
10,1.7996826108043327,1.53213568322446,0.4006668504188893,1.2819277902409851,1.081412767353687,0.6150342552854264,0.5177548205633475,0.45072291587077284,-0.21436740486653716,0.2680700542165842,0.20315114689105176,0.04595338426921386
10,0.5048691488379253,1.1760373736264254,0.1594966075872317,0.596352460679623,0.679907501838129,0.11943399670911382,-0.09148331184169767,0.4961298717882964,0.04006261087811787,0.0083691963455253,0.2461448496806714,0.0016050127903714882
10,1.1937486782127515,1.6998497186514896,0.4923836388805448,0.6867443731880785,3.1994785488982713,0.585959339966598,0.5070043050246731,-1.4996288302467817,-0.09357570108605318,0.2570533653135517,2.248886628507331,0.008756411833746373
10,0.5671758367859798,1.4445001261565322,0.25666352350264565,0.4395235593490343,1.9277633765947653,0.2880701977559846,0.12765227743694552,-0.48326325043823304,-0.03140667425333893,0.01629510393483891,0.23354336922412636,0.0009863791876553423
10,1.4948843212263125,0.976663784575474,0.4431680285996994,0.8949037449979796,2.4552625851816443,0.6484575753506585,0.5999805762283329,-1.4785988006061703,-0.20528954675095912,0.3599766918512824,2.1862544131540056,0.04214379800521423
10,1.244460423536281,1.7332619852389461,0.13488993038699093,0.9993838428209055,1.3871480629735162,0.1848406387357962,0.24507658071537552,0.3461139222654299,-0.04995070834880527,0.060062530415139974,0.11979484718596006,0.002495073264547405
10,1.1614876636358098,1.7383461076919582,0.13493855783424724,0.35614677310110415,6.16943459028812,0.37100519874303833,0.8053408905347057,-4.431088482596161,-0.2360666409087911,0.6485739499672328,19.63454514059635,0.05572745894996012
10,1.8360713486434157,0.6353604180914452,0.3193878674199977,4.5534171427824885,0.08904533495985693,-3.972058868686928,-2.7173457941390726,0.5463150831315883,4.291446736106925,7.3839681649253075,0.2984601700570742,18.416515088842782
10,1.5101780919584393,0.9719343249119852,0.37389607114285117,1.479665334545595,0.5726270400070388,0.33592122771789756,0.030512757412844316,0.3993072849049464,0.03797484342495361,0.0009310283649350857,0.15944630777816002,0.0014420887331497423
10,0.9839485882935157,1.6191866367408476,0.3926596141117936,0.947211450812708,1.4635522118308426,0.4440489478423144,0.03673713748080776,0.155634424910005,-0.05138933373052079,0.0013496172702837702,0.02422207421706799,0.002640863621266842
10,1.0733513822025214,1.3568433687278445,0.3399296956606635,0.7473912449745553,2.939857597635865,0.49206343422289056,0.325960137227966,-1.5830142289080207,-0.15213373856222706,0.10625001106167443,2.5059340489252553,0.023144674408920055
10,1.06227291241471,1.8914022094983325,0.20245865632542603,0.7281731745319753,18.972834090793853,0.4211440948192727,0.3340997378827346,-17.081431881295522,-0.21868543849384664,0.11162263485331197,291.7753151153391,0.04782332100924598
10,0.661413250201411,1.1153987650513457,0.2617559842430103,0.5652196019970602,1.499058582140271,0.343103736556295,0.09619364820435072,-0.3836598170889254,-0.08134775231328473,0.009253217954862386,0.14719485524870768,0.006617456806423521
10,0.5308220029736087,1.2014507118544764,0.464011086718377,0.626632748654199,-0.6470548109905202,0.450675793768191,-0.09581074568059034,1.8485055228449965,0.013335292950185984,0.00917969898787076,3.416972667988454,0.00017783003806728
10,1.4750632329253306,0.6605699217127219,0.4838622615792806,1.4341355798416573,0.9666400767613418,0.7134628636315989,0.0409276530836733,-0.3060701550486199,-0.22960060205231836,0.0016750727869375124,0.09367893981148623,0.05271643646278706
10,1.312646695113214,1.5779825207270621,0.3291725728194176,0.5024262515625463,4.37322705188393,0.6279348092903778,0.8102204435506678,-2.795244531156868,-0.29876223647096023,0.6564571671474408,7.81339198896238,0.08925887394112995
10,1.9800837797365909,1.2367718320686845,0.2694219692084712,1.695327944135629,0.817713570160465,0.1125953269629224,0.28475583560096185,0.4190582619082195,0.15682664224554882,0.08108588590880202,0.17560982687353788,0.024594595718013357
10,0.9209393630214696,1.6835408568346384,0.27172740768934645,1.40271142967954,0.6040418861271737,-0.011648900083796543,-0.4817720666580704,1.0794989707074647,0.283376307773143,0.2321043242119882,1.1653180277584758,0.08030213180713906
10,1.5716505021576261,1.8891060376680153,0.31467719666201616,1.3549790674696185,10.19610452636437,0.7072570893170973,0.21667143468800765,-8.306998488696355,-0.39257989265508114,0.046946510609759566,69.00622389120352,0.15411897211707504
10,1.1569916520745056,1.4223165600426793,0.3671021871621879,0.8743436577149997,1.585524724224749,0.48540458366447314,0.28264799435950594,-0.16320816418206974,-0.11830239650228525,0.0798898887154513,0.02663690485568143,0.013995457018183912
10,0.5191959316608288,0.792368308621942,0.3037847716716731,0.23856938190469845,5.810863537821015,0.34259081949354925,0.28062654975613033,-5.018495229199073,-0.03880604782187613,0.07875126042802989,25.185294365493853,0.0015059093475537375
10,1.1594777176727067,0.8754689949964161,0.10521202451983452,1.1465407575863145,0.7390026985435441,0.13586526693031847,0.012936960086392224,0.136466296452872,-0.03065324241048395,0.0001673649362769055,0.018623050067563145,0.0009396212702758918
10,0.7518215757454614,1.362623541816954,0.3396536697807966,0.45441016769288944,1.8646092588088323,0.40395532310447374,0.29741140805257194,-0.5019857169918782,-0.06430165332367715,0.08845354563981345,0.25198966006385004,0.004134702620158361
10,0.8331095657888179,1.5388567313766033,0.4284849831136933,0.32207263012982174,6.822139013730932,0.5789394449941259,0.5110369356589961,-5.283282282354328,-0.15045446188043254,0.26115874960773694,27.91307167503916,0.02263654509973053
10,0.8777544202194532,1.641014356937428,0.39909806089291344,0.4950025831250268,4.438813366310587,0.508598356994294,0.38275183709442634,-2.7977990093731586,-0.10950029610138057,0.14649896879915827,7.8276792968494275,0.011990314846290021
10,1.96071925713596,0.6274986934999431,0.3776251987852587,3.071398017724549,0.45135514242107566,-0.9602657399289749,-1.1106787605885888,0.17614355107886748,1.3378909387142337,1.2336073092226039,0.031026550586673595,1.7899521638936535
10,0.9054170220874507,1.5377853132807893,0.3175276341787969,0.821963164769925,1.0308211787826342,0.37097705868189806,0.08345385731752564,0.506964134498155,-0.05344942450310114,0.006964546301173927,0.2570126336674634,0.0028568409797127083
10,0.9749527026393978,1.5259703881477902,0.28888950884961134,1.7761232539994338,0.2282855826992283,-0.3845531296398974,-0.801170551360036,1.297684805448562,0.6734426384895087,0.641874252366544,1.683985854292072,0.4535249873357111
10,1.9277429131748067,1.8117073160892823,0.2731427191803235,2.119719360894107,6.517611573066075,0.5722763633444259,-0.19197644771930023,-4.705904256976793,-0.2991336441641024,0.03685495647892121,22.145534875832304,0.08948093707089581
10,0.6321790915850164,1.0418741956550748,0.4757770314044273,0.0,1.0,0.5336077337404302,0.6321790915850164,0.041874195655074775,-0.05783070233600296,0.39965040383725653,0.0017534482617594831,0.003344390132675378
10,1.576231937852815,0.7830846206880905,0.3542611584981159,0.8516172992264834,2.580059996097589,0.8806849734096841,0.7246146386263315,-1.7969753754094988,-0.5264238149115682,0.5250663745115689,3.229120499828109,0.27712203290604903
10,1.4290567881173928,1.6931151438316472,0.12404996927551273,1.0429645881039065,13.246383120338544,0.6665831306404562,0.3860922000134863,-11.553267976506897,-0.5425331613649435,0.14906718691125392,133.47800093697975,0.2943422311806398
10,0.6501199000665079,1.0350745584063945,0.26401031127164126,1.0105623459524735,0.4012262075366176,0.15711844467127623,-0.36044244588596563,0.633848350869777,0.10689186660036504,0.12991875679625725,0.40176373190033593,0.011425871145310235
10,1.006385189900899,1.9885305546045025,0.10452348570672437,0.4803319153870479,4.574387057403415,0.20679083210001284,0.5260532745138512,-2.5858565027989124,-0.10226734639328847,0.2767320476267453,6.686653853067422,0.010458610138324852
10,0.5720008765726429,1.6880508445933828,0.10365216576692729,0.2924476889763315,4.740314664563473,0.18164706738441225,0.27955318759631137,-3.0522638199700904,-0.07799490161748496,0.07814998469525845,9.316314426698408,0.006083204678321158
10,1.192139340719017,1.8991951615474543,0.4881459876747781,0.5917844048872943,23.34551037853352,0.731591575596482,0.6003549358317227,-21.446315216986065,-0.2434455879217039,0.3604260489775119,459.94443638632805,0.05926575427854407
10,1.014929535411015,1.1454906148386468,0.3876373898017281,0.8962839864534966,1.5467122985442647,0.5115638409170356,0.11864554895751844,-0.40122168370561795,-0.12392645111530742,0.014076766287430906,0.16097883947557093,0.015357765286034681
10,0.8489647824961888,1.0841353403630847,0.4151002437927851,0.0,1.0,0.6704371123907035,0.8489647824961888,0.08413534036308468,-0.2553368685979184,0.7207412019188011,0.0070787554980121055,0.06519691646539064
10,1.7959716971933957,0.8824038398639635,0.4095685315069747,3.4327725869981807,4.024591135890981,0.7161396316597023,-1.636800889804785,-3.142187296027018,-0.3065711001527276,2.679117152865736,9.873341003313582,0.09398583944885373
10,1.5199004291264575,0.7077894830425525,0.15760970321387685,1.2869415274643605,1.7073217729820598,0.3538358761430362,0.23295890166209698,-0.9995322899395073,-0.19622617292915934,0.054269849863610574,0.9990647986317153,0.038504710942424344
10,0.8205615070841306,1.6164154523950616,0.2938161943327764,0.6396708939913394,1.3245830452429204,0.298723431692712,0.1808906130927912,0.2918324071521412,-0.00490723735993559,0.03272141390508588,0.08516615386421311,2.408097850674762e-05
10,0.9540620594896247,0.8843236243388568,0.3792396923559854,0.0,1.0,0.5650768386254441,0.9540620594896247,-0.1156763756611432,-0.1858371462694587,0.9102344133575843,0.013381023886097921,0.03453544493357618
